node_names,node_coords
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;543;672,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-8,7);(-9,7)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;544;613;766,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-7,8);(-8,8);(-9,8)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;544;614;702;792,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-7,8);(-7,9);(-8,9);(-9,9)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;544;614;702;793;852,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-7,8);(-7,9);(-8,9);(-8,10);(-9,10)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;544;614;702;793;853,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-7,8);(-7,9);(-8,9);(-8,10);(-8,11)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;544;614;703,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-7,8);(-7,9);(-6,9)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;459;544;614;704,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-7,7);(-7,8);(-7,9);(-7,10)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;404;460,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-6,7);(-6,8)"
root;3;6;13;27;39;55;64;81;104;166;208;256;325;405,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,7);(-5,8)"
root;3;6;13;27;39;55;64;81;104;166;208;256;326;409,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,5);(-6,5)"
root;3;6;13;27;39;55;64;81;104;166;208;256;326;410,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-5,6);(-5,5);(-5,4)"
root;3;6;13;27;39;55;64;81;104;166;208;257;396;521;626,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-4,7);(-4,8);(-4,9);(-5,9)"
root;3;6;13;27;39;55;64;81;104;166;208;258,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-4,6);(-4,5)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;572,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-2,9)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;620;697;772,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-4,10);(-5,10);(-6,10)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;620;697;773,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-4,10);(-5,10);(-5,11)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;621,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-2,10)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;693,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-4,11)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;694,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-2,11)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;695;755;817;841,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-3,12);(-4,12);(-5,12);(-6,12)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;695;755;817;842;872,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-3,12);(-4,12);(-5,12);(-5,13);(-6,13)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;695;755;817;842;873,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-3,12);(-4,12);(-5,12);(-5,13);(-5,14)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;695;755;818,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-3,12);(-4,12);(-4,13)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;695;756,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-3,12);(-2,12)"
root;3;6;13;27;39;55;64;81;104;166;209;467;524;573;622;695;757,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,7);(-3,8);(-3,9);(-3,10);(-3,11);(-3,12);(-3,13)"
root;3;6;13;27;39;55;64;81;104;166;210,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-2,6);(-3,6);(-3,5)"
root;3;6;13;27;39;55;64;81;105,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(0,6)"
root;3;6;13;27;39;55;64;81;106;131,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-2,7)"
root;3;6;13;27;39;55;64;81;106;132;282;500,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(0,7);(1,7);(2,7)"
root;3;6;13;27;39;55;64;81;106;132;282;501,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(0,7);(1,7);(1,6)"
root;3;6;13;27;39;55;64;81;106;133;181,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(-2,8)"
root;3;6;13;27;39;55;64;81;106;133;182;236;313,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(2,8)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;386,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(2,9)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;437,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(0,10)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;438,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(2,10)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;497;603;731;821;866,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(0,11);(-1,11);(-1,12);(-1,13);(-2,13)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;497;603;731;821;867,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(0,11);(-1,11);(-1,12);(-1,13);(0,13)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;497;603;731;821;868,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(0,11);(-1,11);(-1,12);(-1,13);(-1,14)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;497;603;732,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(0,11);(-1,11);(-1,10)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;497;604,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(0,11);(0,12)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;498,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(2,11)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;499;688;745;794,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(1,12);(2,12);(3,12);(4,12)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;499;688;745;795,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(1,12);(2,12);(3,12);(3,13)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;499;688;745;796,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(1,12);(2,12);(3,12);(3,11)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;499;688;746,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(1,12);(2,12);(2,13)"
root;3;6;13;27;39;55;64;81;106;133;182;236;314;387;439;499;689,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(1,8);(1,9);(1,10);(1,11);(1,12);(1,13)"
root;3;6;13;27;39;55;64;81;106;133;182;237,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(0,8);(0,9)"
root;3;6;13;27;39;55;64;81;106;133;183,"(0.01,0.01);(0,0);(-1,0);(-1,1);(-1,2);(-1,3);(-1,4);(-1,5);(-1,6);(-1,7);(-1,8);(-1,9)"
root;3;6;14,"(0.01,0.01);(0,0);(-1,0);(-1,-1)"
root;3;7,"(0.01,0.01);(0,0);(0,-1)"
