node_names,node_coords
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;543;605,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-3,-19);(-3,-20)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;544,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-1,-19)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;629,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-1,-20)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;689,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-3,-21)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;690,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-1,-21)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;691;741;810,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-2,-22);(-3,-22);(-4,-22)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;691;741;811;855,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-2,-22);(-3,-22);(-3,-23);(-4,-23)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;691;741;811;856,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-2,-22);(-3,-22);(-3,-23);(-3,-24)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;691;742,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-2,-22);(-1,-22)"
root;3;9;15;18;28;35;38;53;65;89;101;119;135;168;196;220;250;283;326;403;461;507;545;630;691;743,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-2,-8);(-2,-9);(-2,-10);(-2,-11);(-2,-12);(-2,-13);(-2,-14);(-2,-15);(-2,-16);(-2,-17);(-2,-18);(-2,-19);(-2,-20);(-2,-21);(-2,-22);(-2,-23)"
root;3;9;15;18;28;35;38;53;65;89;102,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(-1,-7);(-1,-8);(-1,-9)"
root;3;9;15;18;28;35;38;53;66;206;556;751;836,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(1,-7);(1,-8);(1,-9);(0,-9);(0,-10)"
root;3;9;15;18;28;35;38;53;66;206;556;752,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(1,-7);(1,-8);(1,-9);(1,-10)"
root;3;9;15;18;28;35;38;53;67,"(0.01,0.01);(0,0);(0,-1);(0,-2);(0,-3);(0,-4);(0,-5);(0,-6);(0,-7);(0,-8)"
